,_Index,relation_num,active_level
2799,2799,569,0
2800,2800,557,0
2801,2801,559,0
2802,2802,541,0
2803,2803,564,0
2804,2804,564,0
2805,2805,548,0
2806,2806,562,0
2807,2807,557,0
2808,2808,550,0
2809,2809,554,0
2810,2810,564,0
2811,2811,558,0
2812,2812,554,0
2813,2813,561,0
2814,2814,556,0
2815,2815,564,0
2816,2816,563,0
2817,2817,559,0
2818,2818,570,0
2819,2819,573,0
2820,2820,556,0
2821,2821,557,0
2822,2822,558,0
2823,2823,562,0
2824,2824,570,0
2825,2825,551,0
2826,2826,565,0
2827,2827,561,0
2828,2828,558,0
2829,2829,556,0
2830,2830,559,0
2831,2831,562,0
2832,2832,561,0
2833,2833,566,0
2834,2834,559,0
2835,2835,555,0
2836,2836,562,0
2837,2837,560,0
2838,2838,561,0
2839,2839,582,0
2840,2840,550,0
2841,2841,561,0
2842,2842,555,0
2843,2843,542,0
2844,2844,549,0
2845,2845,559,0
2846,2846,552,0
2847,2847,564,0
2848,2848,571,0
2849,2849,570,0
2850,2850,557,0
2851,2851,555,0
2852,2852,568,0
2853,2853,552,0
2854,2854,558,0
2855,2855,549,0
2856,2856,554,0
2857,2857,576,0
2858,2858,559,0
2859,2859,555,0
2860,2860,563,0
2861,2861,559,0
2862,2862,564,0
2863,2863,556,0
2864,2864,557,0
2865,2865,555,0
2866,2866,560,0
2867,2867,558,0
2868,2868,557,0
2869,2869,563,0
2870,2870,576,0
2871,2871,552,0
2872,2872,567,0
2873,2873,556,0
2874,2874,577,0
2875,2875,560,0
2876,2876,555,0
2877,2877,559,0
2878,2878,561,0
2879,2879,556,0
2880,2880,569,0
2881,2881,569,0
2882,2882,567,0
2883,2883,552,0
2884,2884,575,0
2885,2885,556,0
2886,2886,552,0
2887,2887,560,0
2888,2888,582,0
2889,2889,554,0
2890,2890,563,0
2891,2891,556,0
2892,2892,568,0
2893,2893,557,0
2894,2894,557,0
2895,2895,541,0
2896,2896,563,0
2897,2897,570,0
2898,2898,557,0
2899,2899,541,0
2900,2900,558,0
2901,2901,560,0
2902,2902,564,0
2903,2903,600,0
2904,2904,630,0
2905,2905,657,0
2906,2906,695,0
2907,2907,775,1
2908,2908,802,1
2909,2909,817,1
2910,2910,850,1
2911,2911,908,1
2912,2912,976,1
2913,2913,1000,1
2914,2914,1023,1
2915,2915,1035,1
2916,2916,1096,1
2917,2917,1127,1
2918,2918,1208,1
2919,2919,1207,1
2920,2920,1196,1
2921,2921,1257,2
2922,2922,1340,2
2923,2923,1367,2
2924,2924,1416,2
2925,2925,1450,2
2926,2926,1477,2
2927,2927,1507,2
2928,2928,1571,2
2929,2929,1664,2
2930,2930,1682,2
2931,2931,1704,2
2932,2932,1728,2
2933,2933,1807,3
2934,2934,1861,3
2935,2935,1882,3
2936,2936,1947,3
2937,2937,1997,3
2938,2938,1992,3
2939,2939,2095,3
2940,2940,2115,3
2941,2941,2166,3
2942,2942,2208,3
2943,2943,2277,4
2944,2944,2311,4
2945,2945,2357,4
2946,2946,2371,4
2947,2947,2444,4
2948,2948,2539,4
2949,2949,2535,4
2950,2950,2564,4
2951,2951,2637,4
2952,2952,2644,4
2953,2953,2635,4
2954,2954,2660,4
2955,2955,2638,4
2956,2956,2643,4
2957,2957,2628,4
2958,2958,2624,4
2959,2959,2637,4
2960,2960,2642,4
2961,2961,2625,4
2962,2962,2640,4
2963,2963,2648,4
2964,2964,2639,4
2965,2965,2637,4
2966,2966,2649,4
2967,2967,2655,4
2968,2968,2641,4
2969,2969,2661,4
2970,2970,2623,4
2971,2971,2606,4
2972,2972,2614,4
2973,2973,2685,4
2974,2974,2601,4
2975,2975,2632,4
2976,2976,2677,4
2977,2977,2666,4
2978,2978,2644,4
2979,2979,2645,4
2980,2980,2645,4
2981,2981,2644,4
2982,2982,2616,4
2983,2983,2643,4
2984,2984,2637,4
2985,2985,2653,4
2986,2986,2621,4
2987,2987,2648,4
2988,2988,2644,4
2989,2989,2667,4
2990,2990,2627,4
2991,2991,2630,4
2992,2992,2659,4
2993,2993,2662,4
2994,2994,2625,4
2995,2995,2632,4
2996,2996,2679,4
2997,2997,2638,4
2998,2998,2620,4
2999,2999,2618,4
3000,3000,2642,4
3001,3001,2644,4
3002,3002,2655,4
3003,3003,2635,4
3004,3004,2655,4
3005,3005,2666,4
3006,3006,2672,4
3007,3007,2623,4
3008,3008,2626,4
3009,3009,2635,4
3010,3010,2625,4
3011,3011,2672,4
3012,3012,2632,4
3013,3013,2638,4
3014,3014,2660,4
3015,3015,2606,4
3016,3016,2637,4
3017,3017,2639,4
3018,3018,2631,4
3019,3019,2662,4
3020,3020,2643,4
3021,3021,2626,4
3022,3022,2636,4
3023,3023,2619,4
3024,3024,2618,4
3025,3025,2638,4
3026,3026,2640,4
3027,3027,2661,4
3028,3028,2693,4
3029,3029,2650,4
3030,3030,2646,4
3031,3031,2639,4
3032,3032,2629,4
3033,3033,2645,4
3034,3034,2636,4
3035,3035,2613,4
3036,3036,2608,4
3037,3037,2646,4
3038,3038,2645,4
3039,3039,2631,4
3040,3040,2619,4
3041,3041,2623,4
3042,3042,2625,4
3043,3043,2592,4
3044,3044,2611,4
3045,3045,2663,4
3046,3046,2641,4
3047,3047,2650,4
3048,3048,2647,4
3049,3049,2659,4
3050,3050,2616,4
3051,3051,2651,4
3052,3052,2689,4
3053,3053,2637,4
3054,3054,2641,4
3055,3055,2616,4
3056,3056,2653,4
3057,3057,2629,4
3058,3058,2621,4
3059,3059,2622,4
3060,3060,2633,4
3061,3061,2620,4
3062,3062,2636,4
3063,3063,2630,4
3064,3064,2614,4
3065,3065,2655,4
3066,3066,2654,4
3067,3067,2642,4
3068,3068,2610,4
3069,3069,2653,4
3070,3070,2643,4
3071,3071,2661,4
3072,3072,2634,4
3073,3073,2653,4
3074,3074,2657,4
3075,3075,2649,4
3076,3076,2620,4
3077,3077,2643,4
3078,3078,2626,4
3079,3079,2644,4
3080,3080,2621,4
3081,3081,2668,4
3082,3082,2629,4
3083,3083,2643,4
3084,3084,2645,4
3085,3085,2669,4
3086,3086,2606,4
3087,3087,2667,4
3088,3088,2610,4
3089,3089,2625,4
3090,3090,2635,4
3091,3091,2619,4
3092,3092,2632,4
3093,3093,2639,4
3094,3094,2632,4
3095,3095,2641,4
3096,3096,2649,4
3097,3097,2642,4
3098,3098,2653,4
3099,3099,2626,4
3100,3100,2621,4
3101,3101,2617,4
3102,3102,2616,4
3103,3103,2651,4
3104,3104,2604,4
3105,3105,2652,4
3106,3106,2646,4
3107,3107,2622,4
3108,3108,2649,4
3109,3109,2632,4
3110,3110,2606,4
3111,3111,2650,4
3112,3112,2627,4
3113,3113,2637,4
3114,3114,2652,4
3115,3115,2620,4
3116,3116,2633,4
3117,3117,2643,4
3118,3118,2646,4
3119,3119,2654,4
3120,3120,2613,4
3121,3121,2639,4
3122,3122,2633,4
3123,3123,2635,4
3124,3124,2644,4
3125,3125,2642,4
3126,3126,2646,4
3127,3127,2648,4
3128,3128,2626,4
3129,3129,2667,4
3130,3130,2636,4
3131,3131,2640,4
3132,3132,2650,4
3133,3133,2627,4
3134,3134,2652,4
3135,3135,2624,4
3136,3136,2630,4
3137,3137,2657,4
3138,3138,2618,4
3139,3139,2623,4
3140,3140,2647,4
3141,3141,2637,4
3142,3142,2662,4
3143,3143,2647,4
3144,3144,2659,4
3145,3145,2655,4
3146,3146,2639,4
3147,3147,2638,4
3148,3148,2650,4
3149,3149,2628,4
3150,3150,2651,4
3151,3151,2610,4
3152,3152,2629,4
3153,3153,2574,4
3154,3154,2539,4
3155,3155,2490,4
3156,3156,2446,4
3157,3157,2460,4
3158,3158,2419,4
3159,3159,2401,4
3160,3160,2334,4
3161,3161,2284,4
3162,3162,2271,4
3163,3163,2211,3
3164,3164,2183,3
3165,3165,2134,3
3166,3166,2107,3
3167,3167,2082,3
3168,3168,2059,3
3169,3169,2048,3
3170,3170,2016,3
3171,3171,1959,3
3172,3172,1928,3
3173,3173,1965,3
3174,3174,1863,3
3175,3175,1824,3
3176,3176,1863,3
3177,3177,1774,3
3178,3178,1753,3
3179,3179,1734,2
3180,3180,1698,2
3181,3181,1697,2
3182,3182,1666,2
3183,3183,1615,2
3184,3184,1619,2
3185,3185,1592,2
3186,3186,1563,2
3187,3187,1536,2
3188,3188,1559,2
3189,3189,1503,2
3190,3190,1490,2
3191,3191,1475,2
3192,3192,1491,2
3193,3193,1441,2
3194,3194,1470,2
3195,3195,1421,2
3196,3196,1381,2
3197,3197,1370,2
3198,3198,1385,2
3199,3199,1357,2
3200,3200,1329,2
3201,3201,1330,2
3202,3202,1356,2
3203,3203,1349,2
3204,3204,1321,2
3205,3205,1351,2
3206,3206,1335,2
3207,3207,1341,2
3208,3208,1324,2
3209,3209,1319,2
3210,3210,1334,2
3211,3211,1336,2
3212,3212,1316,2
3213,3213,1325,2
3214,3214,1336,2
3215,3215,1363,2
3216,3216,1339,2
3217,3217,1322,2
3218,3218,1324,2
3219,3219,1344,2
3220,3220,1350,2
3221,3221,1305,2
3222,3222,1359,2
3223,3223,1334,2
3224,3224,1331,2
3225,3225,1338,2
3226,3226,1333,2
3227,3227,1323,2
3228,3228,1314,2
3229,3229,1326,2
3230,3230,1340,2
3231,3231,1325,2
3232,3232,1327,2
3233,3233,1339,2
3234,3234,1356,2
3235,3235,1315,2
3236,3236,1318,2
3237,3237,1323,2
3238,3238,1326,2
3239,3239,1325,2
3240,3240,1357,2
3241,3241,1319,2
3242,3242,1342,2
3243,3243,1338,2
3244,3244,1325,2
3245,3245,1329,2
3246,3246,1318,2
3247,3247,1348,2
3248,3248,1329,2
3249,3249,1313,2
3250,3250,1327,2
3251,3251,1307,2
3252,3252,1335,2
3253,3253,1312,2
3254,3254,1316,2
3255,3255,1318,2
3256,3256,1319,2
3257,3257,1321,2
3258,3258,1316,2
3259,3259,1308,2
3260,3260,1304,2
3261,3261,1319,2
3262,3262,1339,2
3263,3263,1347,2
3264,3264,1344,2
3265,3265,1317,2
3266,3266,1319,2
3267,3267,1328,2
3268,3268,1323,2
3269,3269,1353,2
3270,3270,1298,2
3271,3271,1339,2
3272,3272,1320,2
3273,3273,1303,2
3274,3274,1315,2
3275,3275,1330,2
3276,3276,1321,2
3277,3277,1315,2
3278,3278,1329,2
3279,3279,1324,2
3280,3280,1340,2
3281,3281,1335,2
3282,3282,1351,2
3283,3283,1329,2
3284,3284,1327,2
3285,3285,1320,2
3286,3286,1323,2
3287,3287,1326,2
3288,3288,1343,2
3289,3289,1344,2
3290,3290,1329,2
3291,3291,1326,2
3292,3292,1322,2
3293,3293,1348,2
3294,3294,1315,2
3295,3295,1335,2
3296,3296,1326,2
3297,3297,1318,2
3298,3298,1348,2
3299,3299,1349,2
3300,3300,1345,2
3301,3301,1310,2
3302,3302,1329,2
3303,3303,1309,2
3304,3304,1327,2
3305,3305,1315,2
3306,3306,1308,2
3307,3307,1334,2
3308,3308,1329,2
3309,3309,1330,2
3310,3310,1318,2
3311,3311,1328,2
3312,3312,1328,2
3313,3313,1350,2
3314,3314,1335,2
3315,3315,1349,2
3316,3316,1310,2
3317,3317,1339,2
3318,3318,1377,2
3319,3319,1323,2
3320,3320,1321,2
3321,3321,1336,2
3322,3322,1328,2
3323,3323,1331,2
3324,3324,1346,2
3325,3325,1336,2
3326,3326,1330,2
3327,3327,1344,2
3328,3328,1330,2
3329,3329,1345,2
3330,3330,1338,2
3331,3331,1338,2
3332,3332,1340,2
3333,3333,1334,2
3334,3334,1317,2
3335,3335,1332,2
3336,3336,1316,2
3337,3337,1323,2
3338,3338,1317,2
3339,3339,1308,2
3340,3340,1337,2
3341,3341,1323,2
3342,3342,1345,2
3343,3343,1343,2
3344,3344,1356,2
3345,3345,1316,2
3346,3346,1334,2
3347,3347,1320,2
3348,3348,1345,2
3349,3349,1320,2
3350,3350,1333,2
3351,3351,1336,2
3352,3352,1323,2
3353,3353,1315,2
3354,3354,1336,2
3355,3355,1288,2
3356,3356,1321,2
3357,3357,1333,2
3358,3358,1338,2
3359,3359,1317,2
3360,3360,1362,2
3361,3361,1316,2
3362,3362,1333,2
3363,3363,1329,2
3364,3364,1322,2
3365,3365,1303,2
3366,3366,1337,2
3367,3367,1344,2
3368,3368,1308,2
3369,3369,1332,2
3370,3370,1317,2
3371,3371,1337,2
3372,3372,1305,2
3373,3373,1340,2
3374,3374,1335,2
3375,3375,1332,2
3376,3376,1341,2
3377,3377,1310,2
3378,3378,1324,2
3379,3379,1338,2
3380,3380,1320,2
3381,3381,1337,2
3382,3382,1336,2
3383,3383,1324,2
3384,3384,1309,2
3385,3385,1327,2
3386,3386,1322,2
3387,3387,1324,2
3388,3388,1309,2
3389,3389,1323,2
3390,3390,1335,2
3391,3391,1339,2
3392,3392,1338,2
3393,3393,1343,2
3394,3394,1330,2
3395,3395,1349,2
3396,3396,1349,2
3397,3397,1331,2
3398,3398,1335,2
3399,3399,1329,2
3400,3400,1313,2
3401,3401,1298,2
3402,3402,1324,2
3403,3403,1333,2
3404,3404,1314,2
3405,3405,1315,2
3406,3406,1349,2
3407,3407,1365,2
3408,3408,1332,2
3409,3409,1335,2
3410,3410,1328,2
3411,3411,1325,2
3412,3412,1325,2
3413,3413,1306,2
3414,3414,1294,2
3415,3415,1358,2
3416,3416,1324,2
3417,3417,1323,2
3418,3418,1330,2
3419,3419,1321,2
3420,3420,1331,2
3421,3421,1331,2
3422,3422,1321,2
3423,3423,1315,2
3424,3424,1325,2
3425,3425,1323,2
3426,3426,1320,2
3427,3427,1337,2
3428,3428,1339,2
3429,3429,1326,2
3430,3430,1342,2
3431,3431,1332,2
3432,3432,1330,2
3433,3433,1335,2
3434,3434,1317,2
3435,3435,1328,2
3436,3436,1340,2
3437,3437,1313,2
3438,3438,1300,2
3439,3439,1321,2
3440,3440,1315,2
3441,3441,1309,2
3442,3442,1343,2
3443,3443,1319,2
3444,3444,1327,2
3445,3445,1348,2
3446,3446,1324,2
3447,3447,1325,2
3448,3448,1326,2
3449,3449,1340,2
3450,3450,1324,2
3451,3451,1341,2
3452,3452,1597,2
3453,3453,1597,2
3454,3454,1589,2
3455,3455,1572,2
3456,3456,1562,2
3457,3457,1598,2
3458,3458,1589,2
3459,3459,1597,2
3460,3460,1583,2
3461,3461,1581,2
3462,3462,1577,2
3463,3463,1580,2
3464,3464,1580,2
3465,3465,1560,2
3466,3466,1582,2
3467,3467,1618,2
3468,3468,1574,2
3469,3469,1564,2
3470,3470,1569,2
3471,3471,1581,2
3472,3472,1563,2
3473,3473,1604,2
3474,3474,1597,2
3475,3475,1587,2
3476,3476,1568,2
3477,3477,1600,2
3478,3478,1576,2
3479,3479,1583,2
3480,3480,1589,2
3481,3481,1582,2
3482,3482,1561,2
3483,3483,1588,2
3484,3484,1595,2
3485,3485,1591,2
3486,3486,1569,2
3487,3487,1575,2
3488,3488,1585,2
3489,3489,1576,2
3490,3490,1555,2
3491,3491,1598,2
3492,3492,1595,2
3493,3493,1579,2
3494,3494,1582,2
3495,3495,1591,2
3496,3496,1565,2
3497,3497,1588,2
3498,3498,1585,2
3499,3499,1588,2
3500,3500,1592,2
3501,3501,1552,2
3502,3502,1582,2
3503,3503,1615,2
3504,3504,1562,2
3505,3505,1594,2
3506,3506,1571,2
3507,3507,1585,2
3508,3508,1601,2
3509,3509,1571,2
3510,3510,1578,2
3511,3511,1584,2
3512,3512,1605,2
3513,3513,1569,2
3514,3514,1579,2
3515,3515,1576,2
3516,3516,1590,2
3517,3517,1616,2
3518,3518,1606,2
3519,3519,1589,2
3520,3520,1594,2
3521,3521,1575,2
3522,3522,1592,2
3523,3523,1589,2
3524,3524,1580,2
3525,3525,1591,2
3526,3526,1592,2
3527,3527,1579,2
3528,3528,1565,2
3529,3529,1592,2
3530,3530,1581,2
3531,3531,1609,2
3532,3532,1594,2
3533,3533,1579,2
3534,3534,1566,2
3535,3535,1580,2
3536,3536,1568,2
3537,3537,1587,2
3538,3538,1587,2
3539,3539,1596,2
3540,3540,1594,2
3541,3541,1607,2
3542,3542,1589,2
3543,3543,1585,2
3544,3544,1588,2
3545,3545,1583,2
3546,3546,1598,2
3547,3547,1578,2
3548,3548,1596,2
3549,3549,1583,2
3550,3550,1580,2
3551,3551,1572,2
3552,3552,1571,2
3553,3553,1581,2
3554,3554,1609,2
3555,3555,1588,2
3556,3556,1572,2
3557,3557,1581,2
3558,3558,1571,2
3559,3559,1577,2
3560,3560,1594,2
3561,3561,1585,2
3562,3562,1580,2
3563,3563,1576,2
3564,3564,1595,2
3565,3565,1607,2
3566,3566,1587,2
3567,3567,1580,2
3568,3568,1610,2
3569,3569,1563,2
3570,3570,1581,2
3571,3571,1598,2
3572,3572,1581,2
3573,3573,1597,2
3574,3574,1584,2
3575,3575,1578,2
3576,3576,1569,2
3577,3577,1582,2
3578,3578,1566,2
3579,3579,1539,2
3580,3580,1526,2
3581,3581,1495,2
3582,3582,1492,2
3583,3583,1431,2
3584,3584,1411,2
3585,3585,1432,2
3586,3586,1409,2
3587,3587,1370,2
3588,3588,1337,2
3589,3589,1312,2
3590,3590,1317,2
3591,3591,1313,2
3592,3592,1286,2
3593,3593,1249,2
3594,3594,1200,1
3595,3595,1231,1
3596,3596,1201,1
3597,3597,1200,1
3598,3598,1187,1
3599,3599,1109,1
3600,3600,1116,1
3601,3601,1136,1
3602,3602,1074,1
3603,3603,1064,1
3604,3604,1086,1
3605,3605,1042,1
3606,3606,1041,1
3607,3607,1069,1
3608,3608,1008,1
3609,3609,984,1
3610,3610,954,1
3611,3611,950,1
3612,3612,947,1
3613,3613,919,1
3614,3614,950,1
3615,3615,882,1
3616,3616,900,1
3617,3617,893,1
3618,3618,895,1
3619,3619,857,1
3620,3620,875,1
3621,3621,863,1
3622,3622,841,1
3623,3623,827,1
3624,3624,818,1
3625,3625,838,1
3626,3626,814,1
3627,3627,805,1
3628,3628,789,1
3629,3629,791,1
3630,3630,802,1
3631,3631,792,1
3632,3632,799,1
3633,3633,829,1
3634,3634,813,1
3635,3635,789,1
3636,3636,790,1
3637,3637,804,1
3638,3638,793,1
3639,3639,792,1
3640,3640,802,1
3641,3641,790,1
3642,3642,790,1
3643,3643,787,1
3644,3644,805,1
3645,3645,780,1
3646,3646,791,1
3647,3647,800,1
3648,3648,797,1
3649,3649,799,1
3650,3650,804,1
3651,3651,784,1
3652,3652,786,1
3653,3653,797,1
3654,3654,796,1
3655,3655,791,1
3656,3656,802,1
3657,3657,797,1
3658,3658,797,1
3659,3659,816,1
3660,3660,819,1
3661,3661,783,1
3662,3662,805,1
3663,3663,792,1
3664,3664,792,1
3665,3665,817,1
3666,3666,805,1
3667,3667,783,1
3668,3668,804,1
3669,3669,784,1
3670,3670,796,1
3671,3671,794,1
3672,3672,799,1
3673,3673,799,1
3674,3674,797,1
3675,3675,786,1
3676,3676,799,1
3677,3677,787,1
3678,3678,803,1
3679,3679,797,1
3680,3680,793,1
3681,3681,797,1
3682,3682,801,1
3683,3683,796,1
3684,3684,794,1
3685,3685,788,1
3686,3686,818,1
3687,3687,778,1
3688,3688,788,1
3689,3689,797,1
3690,3690,799,1
3691,3691,796,1
3692,3692,788,1
3693,3693,802,1
3694,3694,800,1
3695,3695,805,1
3696,3696,792,1
3697,3697,802,1
3698,3698,796,1
3699,3699,809,1
3700,3700,788,1
3701,3701,802,1
3702,3702,799,1
3703,3703,811,1
3704,3704,799,1
3705,3705,802,1
3706,3706,793,1
3707,3707,799,1
3708,3708,809,1
3709,3709,795,1
3710,3710,784,1
3711,3711,795,1
3712,3712,802,1
3713,3713,799,1
3714,3714,806,1
3715,3715,805,1
3716,3716,798,1
3717,3717,805,1
3718,3718,798,1
3719,3719,802,1
3720,3720,801,1
3721,3721,799,1
3722,3722,792,1
3723,3723,787,1
3724,3724,800,1
3725,3725,796,1
3726,3726,802,1
3727,3727,799,1
3728,3728,808,1
3729,3729,803,1
3730,3730,803,1
3731,3731,803,1
3732,3732,806,1
3733,3733,810,1
3734,3734,809,1
3735,3735,785,1
3736,3736,816,1
3737,3737,810,1
3738,3738,806,1
3739,3739,796,1
3740,3740,804,1
3741,3741,793,1
3742,3742,789,1
3743,3743,790,1
3744,3744,812,1
3745,3745,804,1
3746,3746,794,1
3747,3747,804,1
3748,3748,799,1
3749,3749,789,1
3750,3750,800,1
3751,3751,800,1
3752,3752,805,1
3753,3753,786,1
3754,3754,784,1
3755,3755,797,1
3756,3756,766,1
3757,3757,756,1
3758,3758,751,1
3759,3759,725,1
3760,3760,719,1
3761,3761,733,1
3762,3762,727,1
3763,3763,712,0
3764,3764,680,0
3765,3765,674,0
3766,3766,683,0
3767,3767,647,0
3768,3768,680,0
3769,3769,664,0
3770,3770,665,0
3771,3771,663,0
3772,3772,655,0
3773,3773,631,0
3774,3774,651,0
3775,3775,651,0
3776,3776,613,0
3777,3777,600,0
3778,3778,621,0
3779,3779,616,0
3780,3780,597,0
3781,3781,609,0
3782,3782,570,0
3783,3783,574,0
3784,3784,581,0
3785,3785,557,0
3786,3786,533,0
3787,3787,582,0
3788,3788,536,0
3789,3789,557,0
3790,3790,513,0
3791,3791,534,0
3792,3792,531,0
3793,3793,529,0
3794,3794,507,0
3795,3795,517,0
3796,3796,516,0
3797,3797,515,0
3798,3798,495,0
3799,3799,498,0
3800,3800,495,0
3801,3801,478,0
3802,3802,485,0
3803,3803,484,0
3804,3804,485,0
3805,3805,482,0
3806,3806,479,0
3807,3807,482,0
3808,3808,494,0
3809,3809,492,0
3810,3810,492,0
3811,3811,482,0
3812,3812,483,0
3813,3813,492,0
3814,3814,501,0
3815,3815,496,0
3816,3816,481,0
3817,3817,488,0
3818,3818,481,0
3819,3819,480,0
3820,3820,481,0
3821,3821,480,0
3822,3822,482,0
3823,3823,484,0
3824,3824,495,0
3825,3825,486,0
3826,3826,491,0
3827,3827,490,0
3828,3828,485,0
3829,3829,489,0
3830,3830,472,0
3831,3831,488,0
3832,3832,480,0
3833,3833,486,0
3834,3834,483,0
3835,3835,483,0
3836,3836,497,0
3837,3837,493,0
3838,3838,493,0
3839,3839,490,0
3840,3840,491,0
3841,3841,484,0
3842,3842,480,0
3843,3843,491,0
3844,3844,487,0
3845,3845,479,0
3846,3846,474,0
3847,3847,485,0
3848,3848,487,0
3849,3849,489,0
3850,3850,481,0
3851,3851,490,0
3852,3852,486,0
3853,3853,488,0
3854,3854,483,0
3855,3855,489,0
3856,3856,475,0
3857,3857,485,0
3858,3858,492,0
3859,3859,471,0
3860,3860,492,0
3861,3861,486,0
3862,3862,480,0
3863,3863,479,0
3864,3864,494,0
3865,3865,482,0
3866,3866,502,0
3867,3867,494,0
3868,3868,492,0
3869,3869,493,0
3870,3870,488,0
3871,3871,484,0
3872,3872,484,0
3873,3873,478,0
3874,3874,490,0
3875,3875,487,0
3876,3876,492,0
3877,3877,483,0
3878,3878,492,0
3879,3879,490,0
3880,3880,488,0
3881,3881,499,0
3882,3882,485,0
3883,3883,498,0
3884,3884,483,0
3885,3885,478,0
3886,3886,489,0
3887,3887,486,0
3888,3888,485,0
3889,3889,491,0
3890,3890,491,0
3891,3891,480,0
3892,3892,490,0
3893,3893,491,0
3894,3894,498,0
3895,3895,494,0
3896,3896,497,0
3897,3897,485,0
3898,3898,485,0
3899,3899,505,0
3900,3900,490,0
3901,3901,490,0
3902,3902,492,0
3903,3903,491,0
3904,3904,504,0
3905,3905,475,0
3906,3906,487,0
3907,3907,476,0
3908,3908,493,0
3909,3909,486,0
3910,3910,484,0
3911,3911,492,0
3912,3912,477,0
3913,3913,501,0
3914,3914,488,0
3915,3915,485,0
3916,3916,473,0
3917,3917,480,0
3918,3918,479,0
3919,3919,487,0
3920,3920,490,0
3921,3921,485,0
3922,3922,493,0
3923,3923,488,0
3924,3924,500,0
3925,3925,485,0
3926,3926,479,0
3927,3927,478,0
3928,3928,495,0
3929,3929,481,0
3930,3930,483,0
3931,3931,482,0
3932,3932,486,0
3933,3933,482,0
3934,3934,500,0
3935,3935,483,0
3936,3936,486,0
3937,3937,490,0
3938,3938,498,0
3939,3939,491,0
3940,3940,494,0
3941,3941,498,0
3942,3942,490,0
3943,3943,501,0
3944,3944,478,0
3945,3945,489,0
3946,3946,476,0
3947,3947,495,0
3948,3948,480,0
3949,3949,478,0
3950,3950,486,0
3951,3951,494,0
3952,3952,489,0
3953,3953,483,0
3954,3954,490,0
3955,3955,477,0
3956,3956,487,0
3957,3957,473,0
3958,3958,454,0
3959,3959,461,0
3960,3960,448,0
3961,3961,433,0
3962,3962,438,0
3963,3963,444,0
3964,3964,458,0
3965,3965,464,0
3966,3966,441,0
3967,3967,429,0
3968,3968,419,0
3969,3969,415,0
3970,3970,420,0
3971,3971,406,0
3972,3972,404,0
3973,3973,404,0
3974,3974,408,0
3975,3975,394,0
3976,3976,391,0
3977,3977,409,0
3978,3978,400,0
3979,3979,365,0
3980,3980,385,0
3981,3981,361,0
3982,3982,391,0
3983,3983,376,0
3984,3984,397,0
3985,3985,372,0
3986,3986,370,0
3987,3987,373,0
3988,3988,368,0
3989,3989,370,0
3990,3990,345,0
3991,3991,346,0
3992,3992,360,0
3993,3993,357,0
3994,3994,340,0
3995,3995,367,0
3996,3996,337,0
3997,3997,357,0
3998,3998,343,0
3999,3999,330,0
4000,4000,335,0
4001,4001,334,0
4002,4002,331,0
4003,4003,331,0
4004,4004,338,0
4005,4005,341,0
4006,4006,333,0
4007,4007,345,0
4008,4008,327,0
4009,4009,337,0
4010,4010,335,0
4011,4011,324,0
4012,4012,331,0
4013,4013,337,0
4014,4014,334,0
4015,4015,335,0
4016,4016,332,0
4017,4017,342,0
4018,4018,333,0
4019,4019,333,0
4020,4020,327,0
4021,4021,325,0
4022,4022,339,0
4023,4023,340,0
4024,4024,331,0
4025,4025,326,0
4026,4026,342,0
4027,4027,344,0
4028,4028,340,0
4029,4029,342,0
4030,4030,338,0
4031,4031,342,0
4032,4032,332,0
4033,4033,338,0
4034,4034,342,0
4035,4035,335,0
4036,4036,328,0
4037,4037,328,0
4038,4038,335,0
4039,4039,330,0
4040,4040,334,0
4041,4041,324,0
4042,4042,339,0
4043,4043,345,0
4044,4044,341,0
4045,4045,333,0
4046,4046,336,0
4047,4047,347,0
4048,4048,336,0
4049,4049,331,0
4050,4050,335,0
4051,4051,337,0
4052,4052,336,0
4053,4053,342,0
4054,4054,335,0
4055,4055,342,0
4056,4056,344,0
4057,4057,326,0
4058,4058,350,0
4059,4059,333,0
4060,4060,334,0
4061,4061,347,0
4062,4062,326,0
4063,4063,339,0
4064,4064,335,0
4065,4065,347,0
4066,4066,327,0
4067,4067,333,0
4068,4068,338,0
4069,4069,336,0
4070,4070,342,0
4071,4071,338,0
4072,4072,327,0
4073,4073,329,0
4074,4074,347,0
4075,4075,329,0
4076,4076,326,0
4077,4077,336,0
4078,4078,340,0
4079,4079,338,0
4080,4080,330,0
4081,4081,334,0
4082,4082,324,0
4083,4083,336,0
4084,4084,335,0
4085,4085,333,0
4086,4086,321,0
4087,4087,330,0
4088,4088,344,0
4089,4089,338,0
4090,4090,331,0
4091,4091,348,0
4092,4092,333,0
4093,4093,332,0
4094,4094,335,0
4095,4095,347,0
4096,4096,332,0
4097,4097,330,0
4098,4098,336,0
4099,4099,342,0
4100,4100,338,0
4101,4101,334,0
4102,4102,347,0
4103,4103,345,0
4104,4104,341,0
4105,4105,338,0
4106,4106,342,0
4107,4107,338,0
4108,4108,337,0
4109,4109,331,0
4110,4110,335,0
4111,4111,332,0
4112,4112,331,0
4113,4113,336,0
4114,4114,338,0
4115,4115,343,0
4116,4116,338,0
4117,4117,335,0
4118,4118,328,0
4119,4119,343,0
4120,4120,339,0
4121,4121,338,0
4122,4122,330,0
4123,4123,327,0
4124,4124,338,0
4125,4125,333,0
4126,4126,340,0
4127,4127,338,0
